round,endpoint_name,transfer_time,data_transfer_size,model_param_size,model_arch_size,local,test_accuracy,test_loss,train_accuracy,train_loss,num_hidden_blocks,store,time_taken_for_process
3.0,jetson,5.532005071640015,4092635.0,4092898.0,19217.0,False,0.1340000033378601,2.165863275527954,0.3400000035762787,2.165863275527954,10,no_store,471.0637515000999
4.0,hawfinch,3.5623364448547363,4092635.0,4092898.0,19217.0,False,0.10580000281333923,1.346867322921753,0.5400000214576721,1.346867322921753,10,no_store,471.0637515000999
4.0,kestrel,4.0676727294921875,4092635.0,4092898.0,19217.0,False,0.10580000281333923,1.473347783088684,0.5199999809265137,1.473347783088684,10,no_store,471.0637515000999
4.0,ryerson,4.234685659408569,4092635.0,4092898.0,19217.0,False,0.10580000281333923,1.4060516357421875,0.550000011920929,1.4060516357421875,10,no_store,471.0637515000999
4.0,jetson,5.328904628753662,4092635.0,4092898.0,19217.0,False,0.10580000281333923,1.5606770515441895,0.5299999713897705,1.5606770515441895,10,no_store,471.0637515000999
5.0,hawfinch,3.5357420444488525,4092635.0,4092898.0,19217.0,False,0.18160000443458557,1.1789815425872803,0.6899999976158142,1.1789815425872803,10,no_store,471.0637515000999
5.0,kestrel,4.045136451721191,4092635.0,4092898.0,19217.0,False,0.18160000443458557,0.9830504655838013,0.7200000286102295,0.9830504655838013,10,no_store,471.0637515000999
5.0,ryerson,5.133154630661011,4092635.0,4092898.0,19217.0,False,0.18160000443458557,1.0374711751937866,0.6299999952316284,1.0374711751937866,10,no_store,471.0637515000999
5.0,jetson,5.564850807189941,4092635.0,4092898.0,19217.0,False,0.18160000443458557,0.7890202403068542,0.7599999904632568,0.7890202403068542,10,no_store,471.0637515000999
1.0,hawfinch,4.5457844734191895,6104766.0,6105435.0,34370.0,False,0.09799999743700027,5.43996524810791,0.11999999731779099,5.43996524810791,20,no_store,795.8949332919437
1.0,kestrel,5.582993030548096,6104766.0,6105435.0,34370.0,False,0.09799999743700027,5.209689140319824,0.10000000149011612,5.209689140319824,20,no_store,795.8949332919437
1.0,ryerson,6.18424916267395,6104766.0,6105435.0,34370.0,False,0.09799999743700027,6.083350658416748,0.12999999523162842,6.083350658416748,20,no_store,795.8949332919437
1.0,jetson,6.896517992019653,6104766.0,6105435.0,34370.0,False,0.09799999743700027,5.874175548553467,0.11999999731779099,5.874175548553467,20,no_store,795.8949332919437
2.0,hawfinch,4.788955450057983,6104766.0,6105435.0,34370.0,False,0.0982000008225441,2.9668798446655273,0.17000000178813934,2.9668798446655273,20,no_store,795.8949332919437
2.0,kestrel,5.674563646316528,6104766.0,6105435.0,34370.0,False,0.0982000008225441,2.859283685684204,0.15000000596046448,2.859283685684204,20,no_store,795.8949332919437
2.0,ryerson,6.3144683837890625,6104766.0,6105435.0,34370.0,False,0.0982000008225441,2.797318458557129,0.14000000059604645,2.797318458557129,20,no_store,795.8949332919437
2.0,jetson,7.045634746551514,6104766.0,6105435.0,34370.0,False,0.0982000008225441,3.254241943359375,0.07999999821186066,3.254241943359375,20,no_store,795.8949332919437
3.0,hawfinch,4.3854875564575195,6104766.0,6105435.0,34370.0,False,0.09849999845027924,2.3999991416931152,0.12999999523162842,2.3999991416931152,20,no_store,795.8949332919437
3.0,kestrel,5.393783092498779,6104766.0,6105435.0,34370.0,False,0.09849999845027924,2.4000394344329834,0.11999999731779099,2.4000394344329834,20,no_store,795.8949332919437
3.0,ryerson,6.086086273193359,6104766.0,6105435.0,34370.0,False,0.09849999845027924,2.3381621837615967,0.14000000059604645,2.3381621837615967,20,no_store,795.8949332919437
3.0,jetson,7.245213985443115,6104766.0,6105435.0,34370.0,False,0.09849999845027924,2.441884994506836,0.12999999523162842,2.441884994506836,20,no_store,795.8949332919437
4.0,hawfinch,4.515377998352051,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.3665904998779297,0.18000000715255737,2.3665904998779297,20,no_store,795.8949332919437
4.0,kestrel,4.537154912948608,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.3174662590026855,0.10999999940395355,2.3174662590026855,20,no_store,795.8949332919437
4.0,ryerson,5.214784383773804,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.361844778060913,0.14000000059604645,2.361844778060913,20,no_store,795.8949332919437
4.0,jetson,6.324080944061279,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.36464786529541,0.1599999964237213,2.36464786529541,20,no_store,795.8949332919437
5.0,hawfinch,4.150453805923462,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.3062245845794678,0.1599999964237213,2.3062245845794678,20,no_store,795.8949332919437
5.0,kestrel,4.182819604873657,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.3088912963867188,0.15000000596046448,2.3088912963867188,20,no_store,795.8949332919437
5.0,ryerson,4.906340837478638,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.319664239883423,0.14000000059604645,2.319664239883423,20,no_store,795.8949332919437
5.0,jetson,6.669796705245972,6104766.0,6105435.0,34370.0,False,0.10100000351667404,2.316129446029663,0.10000000149011612,2.316129446029663,20,no_store,795.8949332919437
1.0,hawfinch,4.880579471588135,8116898.0,8117972.0,49499.0,False,0.0982000008225441,5.96737003326416,0.07000000029802322,5.96737003326416,30,no_store,1106.5135351661593
1.0,kestrel,4.916608810424805,8116898.0,8117972.0,49499.0,False,0.0982000008225441,5.633814811706543,0.07000000029802322,5.633814811706543,30,no_store,1106.5135351661593
1.0,ryerson,6.298940181732178,8116898.0,8117972.0,49499.0,False,0.0982000008225441,4.9586405754089355,0.12999999523162842,4.9586405754089355,30,no_store,1106.5135351661593
1.0,jetson,7.876510143280029,8116898.0,8117972.0,49499.0,False,0.0982000008225441,5.012226104736328,0.10999999940395355,5.012226104736328,30,no_store,1106.5135351661593
2.0,hawfinch,4.196002721786499,8116898.0,8117972.0,49499.0,False,0.0982000008225441,4.269693374633789,0.05999999865889549,4.269693374633789,30,no_store,1106.5135351661593
2.0,kestrel,4.887860298156738,8116898.0,8117972.0,49499.0,False,0.0982000008225441,4.11199951171875,0.11999999731779099,4.11199951171875,30,no_store,1106.5135351661593
2.0,ryerson,6.1244707107543945,8116898.0,8117972.0,49499.0,False,0.0982000008225441,4.15867805480957,0.07999999821186066,4.15867805480957,30,no_store,1106.5135351661593
2.0,jetson,7.994672060012817,8116898.0,8117972.0,49499.0,False,0.0982000008225441,3.818300247192383,0.09000000357627869,3.818300247192383,30,no_store,1106.5135351661593
3.0,hawfinch,4.581938982009888,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.460578680038452,0.1599999964237213,2.460578680038452,30,no_store,1106.5135351661593
3.0,kestrel,5.1589438915252686,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.6265735626220703,0.1599999964237213,2.6265735626220703,30,no_store,1106.5135351661593
3.0,ryerson,7.393705129623413,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.498584508895874,0.15000000596046448,2.498584508895874,30,no_store,1106.5135351661593
3.0,jetson,8.376163005828857,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.446408987045288,0.11999999731779099,2.446408987045288,30,no_store,1106.5135351661593
4.0,hawfinch,4.986482858657837,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.3504061698913574,0.14000000059604645,2.3504061698913574,30,no_store,1106.5135351661593
4.0,kestrel,6.030837774276733,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.417081356048584,0.05999999865889549,2.417081356048584,30,no_store,1106.5135351661593
4.0,ryerson,8.403512477874756,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.4334123134613037,0.11999999731779099,2.4334123134613037,30,no_store,1106.5135351661593
4.0,jetson,8.481629610061646,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.3471014499664307,0.10000000149011612,2.3471014499664307,30,no_store,1106.5135351661593
5.0,hawfinch,5.369336366653442,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.292029619216919,0.12999999523162842,2.292029619216919,30,no_store,1106.5135351661593
5.0,kestrel,5.601559162139893,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.3129403591156006,0.10999999940395355,2.3129403591156006,30,no_store,1106.5135351661593
5.0,ryerson,7.719646692276001,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.3199875354766846,0.14000000059604645,2.3199875354766846,30,no_store,1106.5135351661593
5.0,jetson,8.396251440048218,8116898.0,8117972.0,49499.0,False,0.0982000008225441,2.3228909969329834,0.10999999940395355,2.3228909969329834,30,no_store,1106.5135351661593
1.0,hawfinch,5.2349770069122314,10129030.0,10130509.0,64647.0,False,0.08919999748468399,5.046493053436279,0.15000000596046448,5.046493053436279,40,no_store,1451.0297487908974
1.0,kestrel,6.416661977767944,10129030.0,10130509.0,64647.0,False,0.08919999748468399,5.976048469543457,0.11999999731779099,5.976048469543457,40,no_store,1451.0297487908974
1.0,ryerson,7.29850697517395,10129030.0,10130509.0,64647.0,False,0.08919999748468399,5.605830192565918,0.05000000074505806,5.605830192565918,40,no_store,1451.0297487908974
1.0,jetson,9.950209140777588,10129030.0,10130509.0,64647.0,False,0.08919999748468399,5.489214897155762,0.11999999731779099,5.489214897155762,40,no_store,1451.0297487908974
2.0,hawfinch,5.2000892162323,10129030.0,10130509.0,64647.0,False,0.08919999748468399,4.078917980194092,0.07000000029802322,4.078917980194092,40,no_store,1451.0297487908974
2.0,kestrel,5.547365665435791,10129030.0,10130509.0,64647.0,False,0.08919999748468399,3.1680567264556885,0.05999999865889549,3.1680567264556885,40,no_store,1451.0297487908974
2.0,ryerson,7.24799370765686,10129030.0,10130509.0,64647.0,False,0.08919999748468399,3.4863197803497314,0.11999999731779099,3.4863197803497314,40,no_store,1451.0297487908974
2.0,jetson,12.191262483596802,10129030.0,10130509.0,64647.0,False,0.08919999748468399,4.125304222106934,0.14000000059604645,4.125304222106934,40,no_store,1451.0297487908974
3.0,hawfinch,6.859532117843628,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.4471607208251953,0.11999999731779099,2.4471607208251953,40,no_store,1451.0297487908974
3.0,kestrel,7.173391580581665,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.4795119762420654,0.05000000074505806,2.4795119762420654,40,no_store,1451.0297487908974
3.0,ryerson,8.864036798477173,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.434288740158081,0.09000000357627869,2.434288740158081,40,no_store,1451.0297487908974
3.0,jetson,10.270076036453247,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.467665672302246,0.14000000059604645,2.467665672302246,40,no_store,1451.0297487908974
4.0,hawfinch,5.26312780380249,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.338834285736084,0.10999999940395355,2.338834285736084,40,no_store,1451.0297487908974
4.0,kestrel,5.732536315917969,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.3494346141815186,0.09000000357627869,2.3494346141815186,40,no_store,1451.0297487908974
4.0,ryerson,8.332891702651978,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.352935552597046,0.10999999940395355,2.352935552597046,40,no_store,1451.0297487908974
4.0,jetson,10.207671880722046,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.357847213745117,0.07999999821186066,2.357847213745117,40,no_store,1451.0297487908974
5.0,hawfinch,5.4336607456207275,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.329181432723999,0.11999999731779099,2.329181432723999,40,no_store,1451.0297487908974
5.0,kestrel,5.405807971954346,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.2946975231170654,0.12999999523162842,2.2946975231170654,40,no_store,1451.0297487908974
5.0,ryerson,7.941662311553955,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.317392587661743,0.09000000357627869,2.317392587661743,40,no_store,1451.0297487908974
5.0,jetson,9.610000371932983,10129030.0,10130509.0,64647.0,False,0.08919999748468399,2.3252100944519043,0.03999999910593033,2.3252100944519043,40,no_store,1451.0297487908974
1,hawfinch,2.7228591442108154,1353,2281615,1098,False,0.5285999774932861,3.4118447303771973,0.23000000417232513,3.4118447303771973,1,proxystore,144.17103404179215
1,kestrel,2.5836665630340576,1349,2281615,1098,False,0.5285999774932861,4.174648284912109,0.20000000298023224,4.174648284912109,1,proxystore,144.17103404179215
1,ryerson,7.447838306427002,1349,2281615,1098,False,0.5285999774932861,2.942478656768799,0.27000001072883606,2.942478656768799,1,proxystore,144.17103404179215
1,jetson,2.439978837966919,1349,2281615,1098,False,0.5285999774932861,3.3469502925872803,0.23000000417232513,3.3469502925872803,1,proxystore,144.17103404179215
2,hawfinch,2.3473031520843506,1353,2281615,1098,False,0.3472999930381775,1.3538109064102173,0.6000000238418579,1.3538109064102173,1,proxystore,144.17103404179215
2,kestrel,2.337557315826416,1349,2281615,1098,False,0.3472999930381775,1.6722689867019653,0.5099999904632568,1.6722689867019653,1,proxystore,144.17103404179215
2,ryerson,4.2675933837890625,1349,2281615,1098,False,0.3472999930381775,1.303932547569275,0.5899999737739563,1.303932547569275,1,proxystore,144.17103404179215
2,jetson,2.2788357734680176,1349,2281615,1098,False,0.3472999930381775,1.1202340126037598,0.5699999928474426,1.1202340126037598,1,proxystore,144.17103404179215
3,hawfinch,2.3383920192718506,1353,2281615,1098,False,0.6786999702453613,0.9898928999900818,0.6899999976158142,0.9898928999900818,1,proxystore,144.17103404179215
3,kestrel,2.492823839187622,1349,2281615,1098,False,0.6786999702453613,0.7089968919754028,0.7599999904632568,0.7089968919754028,1,proxystore,144.17103404179215
3,ryerson,3.919854164123535,1349,2281615,1098,False,0.6786999702453613,1.0728240013122559,0.6399999856948853,1.0728240013122559,1,proxystore,144.17103404179215
3,jetson,2.662152051925659,1349,2281615,1098,False,0.6786999702453613,0.589049756526947,0.8399999737739563,0.589049756526947,1,proxystore,144.17103404179215
4,hawfinch,2.3672420978546143,1353,2281615,1098,False,0.593500018119812,0.6018761992454529,0.8199999928474426,0.6018761992454529,1,proxystore,144.17103404179215
4,kestrel,2.199699640274048,1349,2281615,1098,False,0.593500018119812,0.48408928513526917,0.800000011920929,0.48408928513526917,1,proxystore,144.17103404179215
4,ryerson,3.8238959312438965,1349,2281615,1098,False,0.593500018119812,0.40305855870246887,0.8799999952316284,0.40305855870246887,1,proxystore,144.17103404179215
4,jetson,2.2241573333740234,1349,2281615,1098,False,0.593500018119812,0.4518313705921173,0.8399999737739563,0.4518313705921173,1,proxystore,144.17103404179215
5,hawfinch,2.4072136878967285,1353,2281615,1098,False,0.7200999855995178,0.522447943687439,0.8500000238418579,0.522447943687439,1,proxystore,144.17103404179215
5,kestrel,2.1598424911499023,1349,2281615,1098,False,0.7200999855995178,0.37932509183883667,0.9200000166893005,0.37932509183883667,1,proxystore,144.17103404179215
5,ryerson,3.900099277496338,1349,2281615,1098,False,0.7200999855995178,0.45814114809036255,0.8700000047683716,0.45814114809036255,1,proxystore,144.17103404179215
5,jetson,2.433358669281006,1349,2281615,1098,False,0.7200999855995178,0.40493327379226685,0.8999999761581421,0.40493327379226685,1,proxystore,144.17103404179215
1,hawfinch,2.3472206592559814,1353,4092898,1098,False,0.11739999800920486,6.141966342926025,0.10000000149011612,6.141966342926025,10,proxystore,385.3959547909908
1,kestrel,2.16581654548645,1349,4092898,1098,False,0.11739999800920486,6.560990810394287,0.07000000029802322,6.560990810394287,10,proxystore,385.3959547909908
1,ryerson,11.280081033706665,1349,4092898,1098,False,0.11739999800920486,5.7099432945251465,0.11999999731779099,5.7099432945251465,10,proxystore,385.3959547909908
1,jetson,2.4848737716674805,1349,4092898,1098,False,0.11739999800920486,5.5588884353637695,0.09000000357627869,5.5588884353637695,10,proxystore,385.3959547909908
2,hawfinch,2.170921802520752,1353,4092898,1098,False,0.1412999927997589,3.492525100708008,0.25999999046325684,3.492525100708008,10,proxystore,385.3959547909908
2,kestrel,2.5455448627471924,1349,4092898,1098,False,0.1412999927997589,3.8686554431915283,0.2199999988079071,3.8686554431915283,10,proxystore,385.3959547909908
2,ryerson,6.024893283843994,1349,4092898,1098,False,0.1412999927997589,3.673149824142456,0.20999999344348907,3.673149824142456,10,proxystore,385.3959547909908
2,jetson,2.6370575428009033,1349,4092898,1098,False,0.1412999927997589,3.9258310794830322,0.2800000011920929,3.9258310794830322,10,proxystore,385.3959547909908
3,hawfinch,2.285229444503784,1353,4092898,1098,False,0.14949999749660492,1.6332570314407349,0.47999998927116394,1.6332570314407349,10,proxystore,385.3959547909908
3,kestrel,2.4757213592529297,1349,4092898,1098,False,0.14949999749660492,1.816286563873291,0.38999998569488525,1.816286563873291,10,proxystore,385.3959547909908
3,ryerson,5.412611722946167,1349,4092898,1098,False,0.14949999749660492,1.952104091644287,0.4000000059604645,1.952104091644287,10,proxystore,385.3959547909908
3,jetson,2.0996437072753906,1349,4092898,1098,False,0.14949999749660492,1.9495816230773926,0.3100000023841858,1.9495816230773926,10,proxystore,385.3959547909908
4,hawfinch,2.633913278579712,1353,4092898,1098,False,0.20059999823570251,1.645470380783081,0.4399999976158142,1.645470380783081,10,proxystore,385.3959547909908
4,kestrel,2.1451992988586426,1349,4092898,1098,False,0.20059999823570251,1.4062902927398682,0.5299999713897705,1.4062902927398682,10,proxystore,385.3959547909908
4,ryerson,6.073763847351074,1349,4092898,1098,False,0.20059999823570251,1.3291784524917603,0.5600000023841858,1.3291784524917603,10,proxystore,385.3959547909908
4,jetson,2.48679780960083,1349,4092898,1098,False,0.20059999823570251,1.1426820755004883,0.6100000143051147,1.1426820755004883,10,proxystore,385.3959547909908
5,hawfinch,2.3254315853118896,1353,4092898,1098,False,0.28780001401901245,1.0963170528411865,0.6600000262260437,1.0963170528411865,10,proxystore,385.3959547909908
5,kestrel,2.3484551906585693,1349,4092898,1098,False,0.28780001401901245,0.8604590892791748,0.7300000190734863,0.8604590892791748,10,proxystore,385.3959547909908
5,ryerson,5.386883735656738,1349,4092898,1098,False,0.28780001401901245,1.0940062999725342,0.6399999856948853,1.0940062999725342,10,proxystore,385.3959547909908
5,jetson,2.367560863494873,1349,4092898,1098,False,0.28780001401901245,1.0007978677749634,0.6399999856948853,1.0007978677749634,10,proxystore,385.3959547909908
1,hawfinch,2.449641704559326,1353,6105435,1098,False,0.10090000182390213,4.8336896896362305,0.03999999910593033,4.8336896896362305,20,proxystore,708.33697866695
1,kestrel,2.0406925678253174,1349,6105435,1098,False,0.10090000182390213,4.711535453796387,0.05999999865889549,4.711535453796387,20,proxystore,708.33697866695
1,ryerson,7.220221757888794,1349,6105435,1098,False,0.10090000182390213,5.153237342834473,0.10999999940395355,5.153237342834473,20,proxystore,708.33697866695
1,jetson,2.4784719944000244,1349,6105435,1098,False,0.10090000182390213,4.581482410430908,0.1899999976158142,4.581482410430908,20,proxystore,708.33697866695
2,hawfinch,2.648231029510498,1353,6105435,1098,False,0.10090000182390213,2.7100415229797363,0.17000000178813934,2.7100415229797363,20,proxystore,708.33697866695
2,kestrel,2.3093020915985107,1349,6105435,1098,False,0.10090000182390213,2.8136205673217773,0.14000000059604645,2.8136205673217773,20,proxystore,708.33697866695
2,ryerson,8.002151250839233,1349,6105435,1098,False,0.10090000182390213,2.8563337326049805,0.09000000357627869,2.8563337326049805,20,proxystore,708.33697866695
2,jetson,2.5038225650787354,1349,6105435,1098,False,0.10090000182390213,2.798553466796875,0.09000000357627869,2.798553466796875,20,proxystore,708.33697866695
3,hawfinch,2.322063446044922,1353,6105435,1098,False,0.10090000182390213,2.406336545944214,0.10999999940395355,2.406336545944214,20,proxystore,708.33697866695
3,kestrel,2.8311820030212402,1349,6105435,1098,False,0.10090000182390213,2.42045521736145,0.07999999821186066,2.42045521736145,20,proxystore,708.33697866695
3,ryerson,8.376832485198975,1349,6105435,1098,False,0.10090000182390213,2.417243242263794,0.10000000149011612,2.417243242263794,20,proxystore,708.33697866695
3,jetson,2.442107915878296,1349,6105435,1098,False,0.10090000182390213,2.303002119064331,0.15000000596046448,2.303002119064331,20,proxystore,708.33697866695
4,hawfinch,2.301619291305542,1353,6105435,1098,False,0.10090000182390213,2.361955404281616,0.1599999964237213,2.361955404281616,20,proxystore,708.33697866695
4,kestrel,2.4837427139282227,1349,6105435,1098,False,0.10090000182390213,2.2353131771087646,0.1899999976158142,2.2353131771087646,20,proxystore,708.33697866695
4,ryerson,9.255671739578247,1349,6105435,1098,False,0.10090000182390213,2.3242249488830566,0.10000000149011612,2.3242249488830566,20,proxystore,708.33697866695
4,jetson,2.456317901611328,1349,6105435,1098,False,0.10090000182390213,2.4093310832977295,0.10000000149011612,2.4093310832977295,20,proxystore,708.33697866695
5,hawfinch,2.5006535053253174,1353,6105435,1098,False,0.10090000182390213,2.3358380794525146,0.12999999523162842,2.3358380794525146,20,proxystore,708.33697866695
5,kestrel,2.3523175716400146,1349,6105435,1098,False,0.10090000182390213,2.3035130500793457,0.20000000298023224,2.3035130500793457,20,proxystore,708.33697866695
5,ryerson,8.339404821395874,1349,6105435,1098,False,0.10090000182390213,2.2600278854370117,0.1599999964237213,2.2600278854370117,20,proxystore,708.33697866695
5,jetson,2.167226552963257,1349,6105435,1098,False,0.10090000182390213,2.3019158840179443,0.1599999964237213,2.3019158840179443,20,proxystore,708.33697866695
1,hawfinch,2.3498077392578125,1353,8117972,1098,False,0.09740000218153,5.3737311363220215,0.10000000149011612,5.3737311363220215,30,proxystore,1012.8995482497849
1,kestrel,2.3595690727233887,1349,8117972,1098,False,0.09740000218153,5.764349937438965,0.10999999940395355,5.764349937438965,30,proxystore,1012.8995482497849
1,ryerson,9.830090284347534,1349,8117972,1098,False,0.09740000218153,4.829990863800049,0.12999999523162842,4.829990863800049,30,proxystore,1012.8995482497849
1,jetson,2.1045291423797607,1349,8117972,1098,False,0.09740000218153,5.59227180480957,0.07999999821186066,5.59227180480957,30,proxystore,1012.8995482497849
2,hawfinch,2.4865777492523193,1353,8117972,1098,False,0.10279999673366547,3.3379106521606445,0.05000000074505806,3.3379106521606445,30,proxystore,1012.8995482497849
2,kestrel,2.2299187183380127,1349,8117972,1098,False,0.10279999673366547,3.36264705657959,0.10000000149011612,3.36264705657959,30,proxystore,1012.8995482497849
2,ryerson,9.357317447662354,1349,8117972,1098,False,0.10279999673366547,3.3185083866119385,0.12999999523162842,3.3185083866119385,30,proxystore,1012.8995482497849
2,jetson,2.4938886165618896,1349,8117972,1098,False,0.10279999673366547,3.7683727741241455,0.10000000149011612,3.7683727741241455,30,proxystore,1012.8995482497849
