proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
EndpointStore,pong,100000000,0,0.0,10257.600965,9614.888886,325.410125,325.472646,9740.602657,113.704898,5.412518,5.442183,113.727397
EndpointStore,pong,100000000,0,0.0,9870.197829,9306.375157,332.730405,332.801392,9431.464855,112.818947,5.278288,5.306897,112.840963
EndpointStore,pong,100000000,0,0.0,9887.234462,9231.772487,335.449707,335.588567,9357.104014,117.67918,5.435517,5.465581,117.72728
EndpointStore,pong,100000000,0,0.0,12460.999187,11847.182802,331.236245,331.302346,11973.62371,112.673,5.522962,5.551264,112.696416
,pong,0,0,0.0,2420.2417,,,,,,,,
,pong,0,0,0.0,491.91081,,,,,,,,
,pong,0,0,0.0,481.933416,,,,,,,,
,pong,0,0,0.0,501.54234,,,,,,,,
,pong,0,0,0.0,505.101674,,,,,,,,
,pong,10,0,0.0,508.744308,,,,,,,,
,pong,10,0,0.0,495.235422,,,,,,,,
,pong,10,0,0.0,487.455501,,,,,,,,
,pong,10,0,0.0,474.458426,,,,,,,,
,pong,10,0,0.0,480.548567,,,,,,,,
,pong,100,0,0.0,484.63206,,,,,,,,
,pong,100,0,0.0,511.889209,,,,,,,,
,pong,100,0,0.0,487.94606,,,,,,,,
,pong,100,0,0.0,522.495951,,,,,,,,
,pong,100,0,0.0,500.698207,,,,,,,,
,pong,1000,0,0.0,472.391048,,,,,,,,
,pong,1000,0,0.0,596.212714,,,,,,,,
,pong,1000,0,0.0,481.57109,,,,,,,,
,pong,1000,0,0.0,479.281388,,,,,,,,
,pong,1000,0,0.0,478.803794,,,,,,,,
,pong,10000,0,0.0,527.585154,,,,,,,,
,pong,10000,0,0.0,515.105674,,,,,,,,
,pong,10000,0,0.0,504.408972,,,,,,,,
,pong,10000,0,0.0,558.47146,,,,,,,,
,pong,10000,0,0.0,537.913744,,,,,,,,
,pong,100000,0,0.0,756.380527,,,,,,,,
,pong,100000,0,0.0,683.729173,,,,,,,,
,pong,100000,0,0.0,707.139343,,,,,,,,
,pong,100000,0,0.0,756.627112,,,,,,,,
,pong,100000,0,0.0,1072.742626,,,,,,,,
,pong,1000000,0,0.0,1008.384203,,,,,,,,
,pong,1000000,0,0.0,895.027058,,,,,,,,
,pong,1000000,0,0.0,852.615265,,,,,,,,
,pong,1000000,0,0.0,787.165118,,,,,,,,
,pong,1000000,0,0.0,852.941604,,,,,,,,
GlobusStore,pong,0,0,0.0,12091.832308,897.010135,840.484977,840.538287,1093.329532,4399.183426,174.382239,174.432875,4399.213856
GlobusStore,pong,0,0,0.0,9699.461803,4254.736557,248.509139,248.555738,4435.546096,4395.071749,189.467331,189.538789,4395.09456
GlobusStore,pong,0,0,0.0,9765.688928,4254.341768,217.822905,217.868089,4421.942017,4618.036939,165.564733,165.602808,4618.059434
GlobusStore,pong,0,0,0.0,9858.008503,4454.658109,4946.269285,4946.315215,4620.240331,4396.946209,170.497218,170.543066,4396.969065
GlobusStore,pong,0,0,0.0,9563.001306,4273.372758,223.351558,223.388401,4452.118895,4399.600112,202.871996,202.989007,4399.624931
