proxystore_backend,task_name,input_size_bytes,output_size_bytes,task_sleep_seconds,total_time_ms,input_get_ms,input_set_ms,input_proxy_ms,input_resolve_ms,output_get_ms,output_set_ms,output_proxy_ms,output_resolve_ms
EndpointStore,pong,10,0,0.0,476.11939,5.964409,4.611481,4.633112,11.803766,9.09282,4.503565,4.524311,9.118692
EndpointStore,pong,100,0,0.0,447.289632,4.818043,4.457461,4.480339,9.586051,5.176176,4.728113,4.751569,5.199808
EndpointStore,pong,100,0,0.0,461.373459,5.122053,4.90294,4.923951,9.836827,5.059911,5.335507,5.360041,5.106555
EndpointStore,pong,100,0,0.0,437.287938,5.704253,4.578661,4.605071,10.353106,4.695695,4.577345,4.597492,4.710583
EndpointStore,pong,100,0,0.0,560.150818,4.787818,4.39092,4.412155,9.450861,4.842565,4.54929,4.569869,4.857076
EndpointStore,pong,100,0,0.0,457.144696,6.132403,4.474756,4.494635,10.865802,8.456714,4.636882,4.657398,8.478953
EndpointStore,pong,1000,0,0.0,448.143295,4.700611,4.63253,4.653024,9.212457,4.78207,5.732542,5.752773,4.796408
EndpointStore,pong,1000,0,0.0,452.972857,5.400589,4.378528,4.398982,10.04753,5.32563,4.425817,4.445978,5.33961
EndpointStore,pong,1000,0,0.0,439.527209,5.03569,4.52492,4.544853,9.796254,4.717323,4.470069,4.492626,4.734083
EndpointStore,pong,1000,0,0.0,448.315254,4.63221,4.36503,4.386466,9.191445,4.714356,4.450959,4.471627,4.729555
EndpointStore,pong,1000,0,0.0,492.601699,4.65631,4.840596,4.860477,9.813908,9.253143,4.440161,4.460327,9.279674
EndpointStore,pong,10000,0,0.0,474.291339,6.385269,4.47136,4.494986,13.875585,5.363801,4.576583,4.600356,5.389507
EndpointStore,pong,10000,0,0.0,466.192675,4.847073,4.545377,4.566521,10.287222,4.878485,5.099076,5.120542,4.894917
EndpointStore,pong,10000,0,0.0,445.866652,5.060712,4.816671,4.838951,9.804356,4.749082,4.43369,4.456149,4.763949
EndpointStore,pong,10000,0,0.0,485.316356,5.102553,4.399257,4.420745,9.704419,10.208477,4.5296,4.550457,10.231651
EndpointStore,pong,10000,0,0.0,465.857855,4.918269,4.769767,4.790381,9.531695,13.068686,4.542462,4.563163,13.096553
EndpointStore,pong,100000,0,0.0,459.851897,4.854941,4.921756,4.94538,10.32678,4.940016,4.737735,4.760093,4.95922
EndpointStore,pong,100000,0,0.0,457.713331,5.826904,4.742157,4.763171,10.832683,9.31424,4.827993,4.852208,9.352167
EndpointStore,pong,100000,0,0.0,478.617491,4.856455,4.627053,4.652289,9.848617,9.106616,4.702985,4.735245,9.139939
EndpointStore,pong,100000,0,0.0,457.954337,6.480635,4.748542,4.769198,12.724108,8.663864,5.028236,5.057402,8.697389
EndpointStore,pong,100000,0,0.0,671.139291,4.885684,4.859479,4.88429,9.468892,13.902358,4.41494,4.436062,13.928314
EndpointStore,pong,100000,0,0.0,449.576827,6.297748,4.605534,4.629813,12.108674,5.412167,4.664224,4.68748,5.425094
EndpointStore,pong,100000,0,0.0,443.625721,4.635633,4.496765,4.51678,9.225016,4.566392,4.435913,4.455897,4.57891
EndpointStore,pong,100000,0,0.0,458.2013,5.941436,4.662343,4.68236,14.498828,8.658067,4.844682,4.865983,8.689543
EndpointStore,pong,100000,0,0.0,461.799024,4.799576,4.621133,4.642727,9.356148,4.887096,4.561223,4.581377,4.909649
EndpointStore,pong,100000,0,0.0,488.068341,5.134842,4.522479,4.543108,9.735358,15.042267,4.623132,4.643362,15.065188
EndpointStore,pong,1000000,0,0.0,455.291076,5.666976,7.433605,7.455368,11.114637,5.409984,4.940991,4.969126,5.425184
EndpointStore,pong,1000000,0,0.0,2729.130091,6.218826,6.73321,6.755038,19.820503,6.643147,4.692967,4.714774,6.673532
EndpointStore,pong,1000000,0,0.0,444.16401,5.360755,6.937129,6.966506,9.943253,6.578613,4.524343,4.545331,6.599001
EndpointStore,pong,1000000,0,0.0,486.458611,5.024001,6.574144,6.596605,9.800064,9.749463,4.59614,4.616456,9.772741
EndpointStore,pong,1000000,0,0.0,465.21624,5.211375,6.534853,6.557744,9.986408,10.8729,4.57408,4.594918,10.905002
EndpointStore,pong,10000000,0,0.0,436.162825,24.95775,34.280172,34.327087,31.137095,6.305087,5.152262,5.181212,6.340712
EndpointStore,pong,10000000,0,0.0,460.622165,18.530039,30.09775,30.137833,24.933668,10.659942,4.854838,4.883739,10.693509
EndpointStore,pong,10000000,0,0.0,485.0787,16.246552,36.941316,37.164866,22.402805,8.513804,4.740033,4.766416,8.577888
EndpointStore,pong,10000000,0,0.0,564.005597,17.555571,31.09916,31.132248,23.668021,8.659167,4.484726,4.511204,8.688704
EndpointStore,pong,10000000,0,0.0,465.218367,17.627243,31.128486,31.162199,24.376676,12.145315,4.640192,4.667402,12.175283
EndpointStore,pong,100000000,0,0.0,532.334493,189.731935,284.500258,284.543927,196.974739,6.967463,4.428322,4.454395,6.992666
EndpointStore,pong,100000000,0,0.0,516.264511,189.365246,280.592345,280.690016,198.523036,7.594058,4.923134,5.004213,7.637648
EndpointStore,pong,100000000,0,0.0,506.736935,190.249134,284.281524,284.387027,198.995749,5.086336,8.231048,8.261211,5.111136
EndpointStore,pong,100000000,0,0.0,507.472479,170.88786,276.852232,276.897651,177.195049,7.879139,4.474135,4.501484,7.925962
EndpointStore,pong,100000000,0,0.0,497.580214,168.094349,284.345565,284.400825,174.224875,16.570202,4.741371,4.772011,16.600874
EndpointStore,pong,1000000000,0,0.0,1859.010338,1546.481035,2743.711819,2743.821674,1554.955231,7.989053,4.472872,4.517715,8.0164
EndpointStore,pong,1000000000,0,0.0,1793.780643,1470.086052,2523.435617,2523.617268,1479.170444,6.616031,4.656397,4.738524,6.647524
EndpointStore,pong,1000000000,0,0.0,1846.138417,1507.309536,2572.478488,2572.582052,1515.757813,5.15205,4.502065,4.533378,5.190246
EndpointStore,pong,1000000000,0,0.0,1888.623892,1538.657386,2688.423153,2688.526508,1548.121284,6.846036,4.716683,4.762619,6.87954
EndpointStore,pong,1000000000,0,0.0,1866.016298,1527.306321,2640.643843,2640.706599,1537.203629,11.701432,5.194999,5.294238,11.731541
FileStore,pong,0,0,0.0,1674.669396,0.885793,1.914428,1.979657,1.877856,1.346535,1.895322,1.918871,1.386648
FileStore,pong,0,0,0.0,464.884779,0.897694,1.9065,1.936117,1.309918,1.096823,1.516907,1.537496,1.119387
FileStore,pong,0,0,0.0,577.652533,1.031897,1.737206,1.770516,1.497532,0.887713,1.870498,1.90039,0.90695
FileStore,pong,0,0,0.0,457.776396,0.876193,1.734527,1.771336,1.27899,1.056296,1.527945,1.547599,1.069959
FileStore,pong,0,0,0.0,485.763425,1.033978,1.745352,1.804801,1.48121,0.883759,1.962646,1.983176,0.907027
FileStore,pong,10,0,0.0,556.240719,0.981615,4.02102,4.064639,1.47589,0.845702,1.777271,1.810384,0.865564
FileStore,pong,10,0,0.0,443.140449,0.906538,1.658322,1.685142,1.328532,0.847083,1.91178,1.932902,0.874836
FileStore,pong,10,0,0.0,491.656334,0.925938,1.587504,1.612675,1.296888,0.79423,1.544581,1.56879,0.807318
FileStore,pong,10,0,0.0,467.700823,0.785598,1.657669,1.709301,1.207996,0.754022,1.78591,1.80888,0.77008
FileStore,pong,10,0,0.0,543.511,0.913365,1.488752,1.512597,1.24969,0.747052,1.609915,1.639955,0.770019
FileStore,pong,100,0,0.0,552.445684,1.440896,1.874158,1.924651,1.876387,0.821234,1.565684,1.60296,0.84168
FileStore,pong,100,0,0.0,456.414884,1.147397,1.567384,1.592515,1.687809,1.043308,1.946899,2.000536,1.065225
